t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552425158,0,0.000000,0.000000,0.000000,0.000000,events/second
1552425188,21,0.351372,0.175902,0.036363,0.012188,events/second
1552425218,81,0.902395,0.893629,0.223228,0.077357,events/second
1552425248,141,1.177336,1.328952,0.392310,0.140388,events/second
1552425278,201,1.342219,1.592989,0.545302,0.201354,events/second
1552425308,261,1.452002,1.753135,0.683735,0.260320,events/second
1552425338,320,1.525619,1.850269,0.808994,0.317354,events/second
1552425368,381,1.589155,1.909184,0.922333,0.372517,events/second
1552425398,441,1.634856,1.944917,1.024887,0.425873,events/second
1552425428,500,1.668030,1.966590,1.117681,0.477479,events/second
1552425458,560,1.698261,1.979736,1.201645,0.527393,events/second
1552425488,620,1.723429,1.987709,1.277618,0.575671,events/second
1552425518,680,1.744712,1.992545,1.346362,0.622366,events/second
1552425548,740,1.762963,1.995479,1.408564,0.667530,events/second
1552425578,800,1.778777,1.997258,1.464846,0.711214,events/second
1552425608,860,1.792586,1.998337,1.515773,0.753465,events/second
1552425638,920,1.804821,1.998991,1.561853,0.794331,events/second
1552425668,980,1.815671,1.999388,1.603548,0.833858,events/second
1552425698,1040,1.825379,1.999629,1.641276,0.872088,events/second
1552425728,1100,1.834109,1.999775,1.675413,0.909066,events/second
1552425758,1160,1.842010,1.999863,1.706301,0.944831,events/second
1552425788,1220,1.849171,1.999917,1.734251,0.979423,events/second
1552425818,1280,1.855763,1.999950,1.759540,1.012882,events/second
1552425848,1340,1.861772,1.999970,1.782423,1.045244,events/second
1552425878,1400,1.867304,1.999982,1.803128,1.076544,events/second
1552425908,1460,1.872412,1.999989,1.821863,1.106819,events/second
1552425938,1520,1.877139,1.999993,1.838815,1.136101,events/second
1552425968,1580,1.881529,1.999996,1.854154,1.164423,events/second
1552425998,1640,1.885610,1.999997,1.868033,1.191816,events/second
1552426028,1700,1.889386,1.999998,1.880591,1.218312,events/second
1552426058,1760,1.892992,1.999999,1.891954,1.243938,events/second
1552426088,1820,1.896335,1.999999,1.902236,1.268725,events/second
1552426118,1880,1.899479,2.000000,1.911540,1.292699,events/second
1552426148,1940,1.902438,2.000000,1.919958,1.315887,events/second
1552426178,2000,1.905230,2.000000,1.927575,1.338315,events/second
1552426208,2060,1.907860,2.000000,1.934467,1.360008,events/second
1552426238,2120,1.910349,2.000000,1.940703,1.380989,events/second
1552426268,2180,1.912708,2.000000,1.946346,1.401283,events/second
1552426298,2240,1.914948,2.000000,1.951452,1.420911,events/second
1552426328,2300,1.917075,2.000000,1.956072,1.439896,events/second
1552426358,2360,1.919098,2.000000,1.960252,1.458258,events/second
1552426388,2420,1.921024,2.000000,1.964035,1.476019,events/second
1552426418,2480,1.922855,2.000000,1.967457,1.493197,events/second
1552426448,2540,1.924601,2.000000,1.970554,1.509812,events/second
1552426478,2600,1.926266,2.000000,1.973356,1.525882,events/second
1552426508,2660,1.927885,2.000000,1.975892,1.541425,events/second
1552426538,2720,1.929427,2.000000,1.978186,1.556459,events/second
1552426568,2780,1.930871,2.001176,1.980316,1.571006,events/second
1552426598,2840,1.932304,2.001796,1.982242,1.585077,events/second
