t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1552425158,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552425188,459,91.551052,0.617223,0.102410,4.771439,0.196599,0.239847,0.385754,0.580249,13.586240,91.551052,7.681185,4.013770,0.829733,0.278116,calls/second,milliseconds
1552425218,1944,91.551052,0.224770,0.068174,2.617692,0.114935,0.143968,0.232347,0.307982,0.403088,13.586240,21.660136,21.539827,5.349670,1.852027,calls/second,milliseconds
1552425248,3379,91.551052,0.172852,0.059381,2.235797,0.098310,0.118779,0.189362,0.241135,0.299391,13.586240,28.216807,32.052470,9.441023,3.376696,calls/second,milliseconds
1552425278,4742,13.586240,0.100943,0.052105,0.257681,0.089288,0.104747,0.146787,0.182636,0.223040,0.413091,31.668002,37.525477,12.921677,4.774964,calls/second,milliseconds
1552425308,6109,13.586240,0.089911,0.044243,0.214694,0.081051,0.094013,0.133309,0.163272,0.194401,0.363715,33.988033,40.606917,16.006525,6.104680,calls/second,milliseconds
1552425338,7530,13.586240,0.080665,0.042413,0.175999,0.072809,0.085029,0.114397,0.134908,0.149197,0.229952,35.901793,43.419684,19.021249,7.467461,calls/second,milliseconds
1552425368,8926,13.586240,0.077177,0.044243,0.140858,0.071492,0.081872,0.101153,0.121343,0.134908,0.201184,37.232254,44.582437,21.598104,8.732522,calls/second,milliseconds
1552425398,10365,0.307982,0.073463,0.042332,0.015165,0.068892,0.079129,0.096685,0.116513,0.133596,0.223688,38.426400,45.917642,24.105157,10.017786,calls/second,milliseconds
1552425428,11788,0.267823,0.073155,0.042332,0.013825,0.068787,0.079223,0.096735,0.114261,0.125885,0.223688,39.327064,46.148824,26.233919,11.212813,calls/second,milliseconds
1552425458,13290,0.267823,0.073070,0.042332,0.013640,0.068892,0.079945,0.096063,0.116046,0.120867,0.166675,40.304900,47.835672,28.554482,12.505743,calls/second,milliseconds
1552425488,14687,0.267823,0.072092,0.042332,0.013181,0.068400,0.078925,0.092169,0.106645,0.118823,0.164293,40.827141,47.550182,30.314138,13.637819,calls/second,milliseconds
1552425518,16107,0.267823,0.073456,0.042332,0.014314,0.069344,0.079479,0.095991,0.117555,0.139856,0.164293,41.327906,47.655340,31.978500,14.757831,calls/second,milliseconds
1552425548,17548,0.223688,0.072821,0.042332,0.013664,0.069517,0.078651,0.092862,0.115320,0.130914,0.186770,41.807222,47.654908,33.458629,15.831601,calls/second,milliseconds
1552425578,18946,0.223688,0.072842,0.046969,0.014445,0.069267,0.078735,0.093148,0.125304,0.130914,0.203482,42.127025,47.552462,34.782619,16.865496,calls/second,milliseconds
1552425608,20341,0.307540,0.075176,0.047751,0.019515,0.070088,0.080847,0.094577,0.118692,0.139856,0.307540,42.399906,46.893140,35.812113,17.806075,calls/second,milliseconds
1552425638,21772,0.307540,0.074067,0.047751,0.016892,0.069465,0.080769,0.094615,0.105691,0.123303,0.307540,42.712534,47.153642,36.927872,18.780688,calls/second,milliseconds
1552425668,23178,0.307540,0.074966,0.041964,0.018948,0.069326,0.081214,0.100720,0.125023,0.158383,0.291711,42.943438,47.402570,37.962060,19.732001,calls/second,milliseconds
