t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848963,42,4.349204,2.200000,2.200000,2.200000,events/second
1554848973,111,5.632842,2.892750,2.347610,2.249732,events/second
1554848983,181,6.103092,3.539279,2.503439,2.303329,events/second
1554848993,242,6.102843,4.102545,2.657465,2.357442,events/second
1554849003,293,5.897024,4.165480,2.717952,2.381125,events/second
1554849013,346,5.799909,4.339010,2.802575,2.413375,events/second
1554849023,409,5.870503,4.597838,2.907563,2.453024,events/second
1554849033,475,5.962964,4.957016,3.038696,2.502189,events/second
1554849043,525,5.855630,5.025022,3.116109,2.534208,events/second
1554849053,590,5.920592,5.215631,3.217648,2.574763,events/second
1554849063,652,5.945313,5.323891,3.305723,2.611521,events/second
1554849073,715,5.975988,5.539624,3.417191,2.656719,events/second
1554849083,774,5.969952,5.616693,3.502139,2.693691,events/second
1554849093,829,5.935856,5.635235,3.574440,2.726937,events/second
1554849103,889,5.940332,5.634941,3.641064,2.758708,events/second
1554849113,961,6.019573,5.690984,3.718399,2.794523,events/second
1554849123,1040,6.129095,6.154841,3.881797,2.859786,events/second
1554849133,1109,6.173085,6.287145,3.984133,2.905546,events/second
1554849143,1170,6.168557,6.272488,4.056723,2.941942,events/second
