t,value
1554825123,0.013675213675213675
1554825133,0.08361486486486487
1554825143,0.12219730941704036
1554825153,0.14381551362683437
1554825163,0.14137353433835845
1554825173,0.13305439330543933
1554825183,0.12735961768219833
1554825193,0.12539184952978055
1554825203,0.12311977715877437
1554825213,0.12497911445279866
1554825223,0.12331055429005315
1554825233,0.12400835073068893
1554825243,0.11676300578034682
1554825253,0.10852713178294573
1554825263,0.10141220949627489
1554825273,0.09514866979655712
1554825283,0.08955223880597014
1554825293,0.08456973293768547
1554825303,0.08028107158541942
1554825313,0.07626199415936587
1554825323,0.07262614223281684
1554825333,0.06932119833143724
1554825343,0.06630395357272398
1554825353,0.06353840806395551
1554825363,0.06099432766099433
1554825373,0.05864613410330446
1554825383,0.05647204201421069
1554825393,0.054453380994935956
1554825403,0.05257405809605982
1554825413,0.05082012788434807
1554825423,0.04917679974174109
1554825433,0.04764138649986969
1554825443,0.0461966135961587
1554825453,0.044834690473854605
1554825463,0.043552844753645285
1554825473,0.042346182357301705
