t,count
1554825123,3
1554825133,31
1554825143,136
1554825153,237
1554825163,270
1554825173,278
1554825183,288
1554825193,332
1554825203,341
1554825213,350
1554825223,360
1554825233,369
1554825243,379
1554825253,388
1554825263,398
1554825273,408
1554825283,418
1554825293,428
1554825303,438
1554825313,448
1554825323,458
1554825333,468
1554825343,478
1554825353,488
1554825363,498
1554825373,508
1554825383,518
1554825393,528
1554825403,538
1554825413,548
1554825423,558
1554825433,567
1554825443,577
1554825453,587
1554825463,597
1554825473,607
