t,count
1554825123,3
1554825133,10
1554825143,15
1554825153,21
1554825163,28
1554825173,33
1554825183,39
1554825193,44
1554825203,49
1554825213,58
1554825223,68
1554825233,78
1554825243,88
1554825253,98
1554825263,108
1554825273,118
1554825283,128
1554825293,138
1554825303,148
1554825313,158
1554825323,168
1554825333,178
1554825343,188
1554825353,198
1554825363,208
1554825373,218
1554825383,228
1554825393,238
1554825403,248
1554825413,257
1554825423,267
1554825433,277
1554825443,287
1554825453,297
1554825463,307
1554825473,317
