t,count
1554825123,4
1554825133,14
1554825143,24
1554825153,34
1554825163,43
1554825173,53
1554825183,62
1554825193,71
1554825203,80
1554825213,90
1554825223,100
1554825233,110
1554825243,120
1554825253,130
1554825263,139
1554825273,149
1554825283,159
1554825293,169
1554825303,179
1554825313,189
1554825323,199
1554825333,209
1554825343,218
1554825353,228
1554825363,238
1554825373,248
1554825383,258
1554825393,268
1554825403,278
1554825413,288
1554825423,298
1554825433,307
1554825443,317
1554825453,327
1554825463,337
1554825473,347
