t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552607215,12,1.283834,1.600000,1.600000,1.600000,events/second
1552607225,23,1.189420,1.507889,1.580330,1.593370,events/second
1552607235,34,1.158738,1.444631,1.564555,1.587916,events/second
1552607245,45,1.143846,1.407076,1.552604,1.583629,events/second
1552607255,55,1.114953,1.344582,1.534487,1.577180,events/second
1552607265,65,1.095497,1.291683,1.516965,1.570803,events/second
1552607275,76,1.096040,1.262895,1.503322,1.565604,events/second
1552607285,87,1.096456,1.238527,1.490127,1.560462,events/second
1552607295,97,1.085797,1.201909,1.474059,1.554269,events/second
1552607305,107,1.077234,1.170912,1.458517,1.548145,events/second
1552607315,117,1.070201,1.144674,1.443485,1.542088,events/second
1552607325,128,1.072644,1.122464,1.428946,1.536098,events/second
1552607335,138,1.067039,1.118376,1.418135,1.531276,events/second
1552607345,149,1.069457,1.100203,1.404427,1.525406,events/second
1552607355,161,1.078206,1.115524,1.397725,1.521810,events/second
1552607365,172,1.079562,1.112501,1.387937,1.517146,events/second
1552607375,184,1.086610,1.125934,1.381775,1.513642,events/second
1552607385,196,1.092976,1.137304,1.375816,1.510176,events/second
1552607395,207,1.093327,1.130938,1.366747,1.505641,events/second
1552607405,217,1.088637,1.125549,1.357974,1.501156,events/second
1552607415,228,1.089227,1.122266,1.349544,1.496726,events/second
1552607425,239,1.089726,1.103496,1.338085,1.491238,events/second
1552607435,250,1.089900,1.118311,1.333558,1.488020,events/second
1552607445,260,1.086116,1.100148,1.322622,1.482627,events/second
1552607455,271,1.086748,1.100765,1.315351,1.478402,events/second
1552607465,281,1.083582,1.085296,1.305013,1.473116,events/second
1552607475,300,1.104243,1.129114,1.303305,1.469722,events/second
1552607485,314,1.123487,1.150773,1.304904,1.469336,events/second
1552607495,333,1.150904,1.295857,1.330943,1.476301,events/second
1552607505,353,1.179297,1.403956,1.352877,1.482088,events/second
1552607515,373,1.205195,1.495460,1.374092,1.487811,events/second
1552607525,393,1.230723,1.572916,1.394612,1.493470,events/second
1552607535,413,1.253963,1.638481,1.414459,1.499067,events/second
1552607545,432,1.273104,1.693981,1.433655,1.504602,events/second
1552607555,452,1.293939,1.726248,1.448971,1.508974,events/second
1552607565,472,1.313293,1.768274,1.467036,1.514400,events/second
1552607575,492,1.332117,1.803848,1.484509,1.519766,events/second
1552607585,512,1.349513,1.833961,1.501408,1.525072,events/second
1552607595,532,1.366359,1.859451,1.517754,1.530320,events/second
1552607605,552,1.382336,1.881028,1.533564,1.535510,events/second
1552607615,572,1.397368,1.899292,1.548856,1.540642,events/second
1552607625,592,1.411793,1.914753,1.563646,1.545718,events/second
1552607635,612,1.425452,1.927840,1.577951,1.550738,events/second
1552607645,632,1.438582,1.938918,1.591788,1.555702,events/second
