t,value
1554825109,0.0
1554825119,0.0
1554825129,0.0
1554825139,8.382229673093043E-4
1554825149,0.0013395847287340924
1554825159,0.0011154489682097045
1554825169,0.0011944577161968467
1554825179,0.0012536564981195152
1554825189,0.0012996658002228
1554825199,0.0013364517206815904
1554825209,0.0012146978439113271
1554825219,0.001113275814082939
1554825229,0.0010273532811095416
1554825239,9.539709038874314E-4
1554825249,8.901746967842439E-4
1554825259,8.342022940563086E-4
1554825269,7.853146166683027E-4
1554825279,7.416334476684898E-4
1554825289,7.026172492534692E-4
1554825299,6.674453529117303E-4
1554825309,6.356268870173208E-4
1554825319,6.067040800849386E-4
1554825329,5.802988539097636E-4
1554825339,5.560575519566275E-4
1554825349,5.338315761377286E-4
1554825359,5.132482196702381E-4
1554825369,4.942542938341777E-4
1554825379,4.765876325509353E-4
1554825389,4.6011387818485074E-4
1554825399,4.447903925275214E-4
1554825409,4.304083499219885E-4
1554825419,4.169707078077765E-4
1554825429,4.043058573811088E-4
1554825439,3.924069259822436E-4
1554825449,3.8122468429830833E-4
1554825459,3.705590810134791E-4
1554825469,3.6057150583675124E-4
