t,count
1554825119,2
1554825129,12
1554825139,22
1554825149,31
1554825159,41
1554825169,50
1554825179,59
1554825189,69
1554825199,78
1554825209,88
1554825219,98
1554825229,108
1554825239,118
1554825249,128
1554825259,138
1554825269,148
1554825279,157
1554825289,167
1554825299,177
1554825309,187
1554825319,197
1554825329,207
1554825339,217
1554825349,227
1554825359,237
1554825369,247
1554825379,256
1554825389,266
1554825399,276
1554825409,286
1554825419,296
1554825429,306
1554825439,316
1554825449,326
1554825459,335
1554825469,345
