t,count
1554825109,2
1554825119,14
1554825129,42
1554825139,72
1554825149,94
1554825159,114
1554825169,140
1554825179,170
1554825189,184
1554825199,206
1554825209,235
1554825219,251
1554825229,251
1554825239,251
1554825249,251
1554825259,251
1554825269,251
1554825279,251
1554825289,251
1554825299,251
1554825309,251
1554825319,424
1554825329,424
1554825339,424
1554825349,424
1554825359,424
1554825369,424
1554825379,424
1554825389,424
1554825399,424
1554825409,424
1554825419,424
1554825429,424
1554825439,424
1554825449,424
1554825459,424
1554825469,424
