t,count
1554825119,3
1554825129,8
1554825139,13
1554825149,18
1554825159,23
1554825169,28
1554825179,33
1554825189,38
1554825199,43
1554825209,49
1554825219,58
1554825229,68
1554825239,78
1554825249,88
1554825259,98
1554825269,108
1554825279,117
1554825289,127
1554825299,137
1554825309,146
1554825319,156
1554825329,166
1554825339,176
1554825349,186
1554825359,196
1554825369,206
1554825379,216
1554825389,226
1554825399,236
1554825409,245
1554825419,255
1554825429,265
1554825439,275
1554825449,285
1554825459,295
1554825469,305
