t,count
1554825119,4
1554825129,11
1554825139,16
1554825149,22
1554825159,27
1554825169,32
1554825179,38
1554825189,43
1554825199,49
1554825209,56
1554825219,66
1554825229,75
1554825239,85
1554825249,95
1554825259,104
1554825269,114
1554825279,123
1554825289,133
1554825299,143
1554825309,153
1554825319,163
1554825329,173
1554825339,183
1554825349,193
1554825359,203
1554825369,213
1554825379,223
1554825389,233
1554825399,242
1554825409,252
1554825419,262
1554825429,272
1554825439,282
1554825449,292
1554825459,302
1554825469,312
