t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554825109,10,3.266068,0.000000,0.000000,0.000000,events/second
1554825119,52,3.980409,3.863964,3.813223,3.804432,events/second
1554825129,86,3.724729,3.669923,3.773449,3.791124,events/second
1554825139,139,4.204786,3.918252,3.823413,3.807787,events/second
1554825149,179,4.158293,3.983259,3.841933,3.814288,events/second
1554825159,221,4.165468,4.060670,3.863425,3.821855,events/second
1554825169,284,4.504610,4.239414,3.907407,3.837102,events/second
1554825179,327,4.476763,4.250002,3.922955,3.843254,events/second
1554825189,372,4.478781,4.405443,3.967854,3.859323,events/second
1554825199,412,4.427592,4.254924,3.949402,3.854266,events/second
1554825209,439,4.259063,4.249698,3.960377,3.859133,events/second
1554825219,468,4.131632,4.037371,3.922772,3.847479,events/second
1554825229,478,3.877327,3.601783,3.833509,3.818225,events/second
1554825239,484,3.634490,3.142233,3.727557,3.782671,events/second
1554825249,492,3.436761,2.782657,3.631580,3.749714,events/second
1554825259,499,3.257622,2.463571,3.535499,3.716019,events/second
1554825269,507,3.109195,2.193470,3.442567,3.682696,events/second
1554825279,517,2.984429,2.010250,3.362490,3.653053,events/second
1554825289,526,2.872306,1.840446,3.281788,3.622636,events/second
1554825299,534,2.764715,1.695431,3.203676,3.592549,events/second
1554825309,542,2.669285,1.559245,3.124929,3.561699,events/second
1554825319,551,2.586230,1.442687,3.048709,3.531183,events/second
1554825329,561,2.515025,1.374726,2.981544,3.503214,events/second
1554825339,570,2.445709,1.301208,2.913276,3.474447,events/second
1554825349,578,2.378015,1.222985,2.843939,3.444889,events/second
1554825359,584,2.307282,1.142058,2.773625,3.414556,events/second
1554825369,594,2.257409,1.105537,2.712228,3.386774,events/second
1554825379,602,2.203705,1.058631,2.649538,3.358191,events/second
1554825389,609,2.150697,1.018927,2.588903,3.329924,events/second
1554825399,614,2.094454,0.954614,2.523699,3.299760,events/second
1554825409,623,2.054755,0.916165,2.463938,3.271036,events/second
1554825419,630,2.012086,0.898332,2.409388,3.243732,events/second
1554825429,639,1.977791,0.883236,2.356626,3.216730,events/second
1554825439,646,1.939450,0.869179,2.305539,3.190020,events/second
1554825449,654,1.904732,0.842568,2.252876,3.162503,events/second
1554825459,662,1.874492,0.836033,2.205245,3.136399,events/second
1554825469,670,1.845052,0.830501,2.159175,3.110582,events/second
