t,count
1554825119,3
1554825129,10
1554825139,15
1554825149,20
1554825159,26
1554825169,32
1554825179,37
1554825189,42
1554825199,48
1554825209,53
1554825219,61
1554825229,70
1554825239,80
1554825249,90
1554825259,99
1554825269,109
1554825279,118
1554825289,128
1554825299,138
1554825309,148
1554825319,157
1554825329,167
1554825339,177
1554825349,187
1554825359,197
1554825369,207
1554825379,217
1554825389,226
1554825399,236
1554825409,246
1554825419,256
1554825429,266
1554825439,276
1554825449,286
1554825459,295
1554825469,305
