t,count
1554825119,7
1554825129,13
1554825139,18
1554825149,24
1554825159,30
1554825169,35
1554825179,41
1554825189,46
1554825199,51
1554825209,58
1554825219,63
1554825229,68
1554825239,77
1554825249,82
1554825259,88
1554825269,93
1554825279,98
1554825289,102
1554825299,107
1554825309,115
1554825319,120
1554825329,127
1554825339,132
1554825349,137
1554825359,143
1554825369,152
1554825379,159
1554825389,166
1554825399,171
1554825409,179
1554825419,187
1554825429,192
1554825439,201
1554825449,209
1554825459,219
1554825469,229
