t,count
1554825119,4
1554825129,9
1554825139,14
1554825149,19
1554825159,24
1554825169,29
1554825179,34
1554825189,39
1554825199,44
1554825209,49
1554825219,54
1554825229,59
1554825239,66
1554825249,76
1554825259,86
1554825269,95
1554825279,104
1554825289,114
1554825299,124
1554825309,134
1554825319,144
1554825329,153
1554825339,163
1554825349,173
1554825359,183
1554825369,193
1554825379,203
1554825389,213
1554825399,222
1554825409,232
1554825419,242
1554825429,252
1554825439,262
1554825449,272
1554825459,282
1554825469,291
