t,count
1554825119,2
1554825129,12
1554825139,21
1554825149,31
1554825159,39
1554825169,48
1554825179,58
1554825189,68
1554825199,78
1554825209,88
1554825219,97
1554825229,107
1554825239,117
1554825249,127
1554825259,137
1554825269,147
1554825279,155
1554825289,165
1554825299,175
1554825309,185
1554825319,195
1554825329,205
1554825339,215
1554825349,225
1554825359,235
1554825369,245
1554825379,255
1554825389,265
1554825399,275
1554825409,284
1554825419,294
1554825429,304
1554825439,314
1554825449,324
1554825459,334
1554825469,344
