t,count
1554825119,4
1554825129,11
1554825139,17
1554825149,23
1554825159,28
1554825169,34
1554825179,40
1554825189,45
1554825199,51
1554825209,57
1554825219,63
1554825229,69
1554825239,77
1554825249,84
1554825259,89
1554825269,94
1554825279,99
1554825289,105
1554825299,110
1554825309,116
1554825319,122
1554825329,130
1554825339,135
1554825349,140
1554825359,146
1554825369,153
1554825379,162
1554825389,171
1554825399,181
1554825409,191
1554825419,201
1554825429,209
1554825439,219
1554825449,229
1554825459,239
1554825469,249
