t,count
1554825119,1
1554825129,8
1554825139,13
1554825149,18
1554825159,24
1554825169,30
1554825179,35
1554825189,41
1554825199,46
1554825209,51
1554825219,58
1554825229,63
1554825239,69
1554825249,78
1554825259,83
1554825269,90
1554825279,95
1554825289,100
1554825299,105
1554825309,109
1554825319,117
1554825329,122
1554825339,129
1554825349,134
1554825359,141
1554825369,151
1554825379,161
1554825389,171
1554825399,181
1554825409,191
1554825419,201
1554825429,210
1554825439,220
1554825449,230
1554825459,240
1554825469,250
