t,value
1554825109,0.015410958904109588
1554825119,0.04814189189189189
1554825129,0.06950672645739911
1554825139,0.0796979865771812
1554825149,0.08579088471849866
1554825159,0.0898186889818689
1554825169,0.09297323135755259
1554825179,0.09510869565217392
1554825189,0.09732540861812779
1554825199,0.0982620320855615
1554825209,0.09857229647630619
1554825219,0.09493318485523386
1554825229,0.08772155150269714
1554825239,0.08144526591938946
1554825249,0.0760240427426536
1554825259,0.07144347100542345
1554825269,0.06725576828669612
1554825279,0.06351414000927214
1554825289,0.060166886253842776
1554825299,0.05715477680433876
1554825309,0.05442987683750496
1554825319,0.05210466439135381
1554825329,0.04983677910772579
1554825339,0.04775808133472367
1554825349,0.04584584584584585
1554825359,0.04408084696823869
1554825369,0.042446709916589435
1554825379,0.04092940125111707
1554825389,0.039516824849007766
1554825399,0.03819849874895746
1554825409,0.03696529459241324
1554825419,0.03580735953299281
1554825429,0.03472854109796785
1554825439,0.033701250919793965
1554825449,0.03274079016346566
1554825459,0.031823235130628125
1554825469,0.03096686950642326
