t,count
1554825119,1
1554825129,6
1554825139,11
1554825149,16
1554825159,21
1554825169,26
1554825179,31
1554825189,36
1554825199,41
1554825209,47
1554825219,57
1554825229,66
1554825239,76
1554825249,86
1554825259,96
1554825269,106
1554825279,115
1554825289,125
1554825299,134
1554825309,144
1554825319,154
1554825329,164
1554825339,174
1554825349,184
1554825359,194
1554825369,204
1554825379,214
1554825389,224
1554825399,234
1554825409,243
1554825419,253
1554825429,263
1554825439,273
1554825449,283
1554825459,293
1554825469,303
