t,value
1552649719,0.0
1552649729,0.0
1552649739,0.0
1552649749,8.445945945945946E-4
1552649759,0.0013477088948787063
1552649769,0.0011210762331838565
1552649779,0.0011996161228406909
1552649789,0.0012583892617449664
1552649799,0.0013040238450074517
1552649809,0.0013404825737265416
1552649819,0.001218026796589525
1552649829,0.0011160714285714285
1552649839,0.0010298661174047373
1552649849,9.560229445506692E-4
1552649859,8.920606601248885E-4
1552649869,8.361204013377926E-4
1552649879,9.83477576711251E-4
1552649889,9.286775631500742E-4
1552649899,8.796622097114708E-4
1552649909,8.355614973262032E-4
1552649919,7.95671546785487E-4
1552649929,8.353584447144593E-4
1552649939,9.442184776292853E-4
1552649949,9.047884187082405E-4
1552649959,9.353287012292892E-4
1552649969,9.635149023638233E-4
1552649979,0.0010513946440719895
1552649989,0.0010138358778625954
1552649999,0.0010363887609396592
1552650009,0.0010574354407836154
1552650019,0.001077121930202499
1552650029,0.001095575959933222
1552650039,0.001112909753136382
1552650049,0.00108012568735271
1552650059,0.00109690957649752
1552650069,0.001112759643916914
1552650079,0.0010826416456153013
1552650089,0.0010541110330288123
1552650099,0.0010270455323519343
1552650109,0.0010013351134846463
1552650119,0.0010580288109383901
1552650129,0.0010330578512396695
1552650139,0.0010090034150884819
1552650149,9.860062952709622E-4
1552650159,9.64069857985094E-4
1552650169,9.430882512967463E-4
1552650179,9.230004615002307E-4
1552650189,9.037191518943343E-4
1552650199,8.852872075998502E-4
1552650209,8.675631485868731E-4
1552650219,8.83247734633125E-4
1552650229,8.662453078379158E-4
1552650239,8.81362334351097E-4
1552650249,8.959466139396936E-4
1552650259,8.796141830204131E-4
1552650269,8.63892281569305E-4
1552650279,8.487225262664989E-4
1552650289,8.340763323650378E-4
1552650299,8.199270547654726E-4
1552650309,8.34051544385443E-4
1552650319,8.203669774945993E-4
1552650329,8.071242164169065E-4
1552650339,7.943022055124573E-4
1552650349,7.81881206182074E-4
1552650359,7.698426954758911E-4
1552650369,7.581692739265587E-4
1552650379,7.468445816425602E-4
1552650389,7.358532218106895E-4
1552650399,7.251806908554715E-4
1552650409,7.147792523409021E-4
1552650419,7.047381897625032E-4
1552650429,6.949431304871551E-4
1552650439,6.854166190682903E-4
1552650449,6.761477608239987E-4
1552650459,6.671262425226267E-4
1552650469,6.583422941034476E-4
1552650479,6.497866533821395E-4
1552650489,6.41450533473027E-4
