t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554825117,1,1.525932,0.000000,0.000000,0.000000,events/second
1554825127,10,0.939862,0.984009,0.996694,0.998892,events/second
1554825137,20,0.968186,0.986464,0.996803,0.998904,events/second
1554825147,39,1.273494,1.112635,1.023189,1.007762,events/second
1554825157,70,1.722495,1.388946,1.084800,1.028680,events/second
1554825167,126,2.488009,2.036698,1.232881,1.079197,events/second
1554825177,177,2.919868,2.539593,1.366299,1.125845,events/second
1554825187,231,3.271147,2.953128,1.492201,1.170887,events/second
1554825197,299,3.708035,3.544972,1.666266,1.233093,events/second
1554825207,369,4.071431,4.092652,1.844487,1.297929,events/second
1554825217,441,4.382303,4.537704,2.013450,1.360929,events/second
1554825227,522,4.717727,5.070508,2.209767,1.434294,events/second
1554825237,602,4.990586,5.489535,2.393037,1.504632,events/second
1554825247,674,5.159545,5.841677,2.570189,1.574181,events/second
1554825257,751,5.340718,6.080908,2.728529,1.638555,events/second
1554825267,827,5.490770,6.335222,2.891759,1.705559,events/second
1554825277,898,5.590971,6.420008,3.023083,1.762946,events/second
1554825287,973,5.701990,6.614592,3.176329,1.828539,events/second
1554825297,1054,5.835590,6.825999,3.334413,1.896725,events/second
1554825307,1129,5.922619,6.943544,3.474201,1.959738,events/second
1554825317,1205,6.005400,7.029609,3.606209,2.020959,events/second
1554825327,1284,6.096197,7.147878,3.743698,2.084815,events/second
1554825337,1353,6.132661,7.107906,3.847092,2.138012,events/second
1554825347,1428,6.191776,7.167461,3.966821,2.197256,events/second
1554825357,1509,6.271065,7.279280,4.095739,2.260266,events/second
1554825367,1596,6.368234,7.511459,4.249908,2.332522,events/second
1554825377,1688,6.476819,7.768124,4.412082,2.408393,events/second
1554825387,1776,6.562668,7.990500,4.569158,2.483449,events/second
1554825397,1855,6.610363,7.963812,4.675187,2.542208,events/second
1554825407,1931,6.644198,7.938664,4.777631,2.600304,events/second
1554825417,2004,6.665664,7.795841,4.850543,2.648925,events/second
1554825427,2084,6.709265,7.844452,4.957155,2.709167,events/second
1554825437,2167,6.758510,7.927182,5.069916,2.772036,events/second
1554825447,2247,6.796333,7.956909,5.169390,2.830923,events/second
1554825457,2333,6.849262,7.992949,5.268691,2.890243,events/second
