t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552429952,19,2.191271,2.400000,2.400000,2.400000,events/second
1552429962,39,2.090319,2.338593,2.386886,2.395580,events/second
1552429972,59,2.059020,2.286613,2.374203,2.391209,events/second
1552429982,79,2.043158,2.242612,2.361935,2.386886,events/second
1552429992,99,2.034854,2.205367,2.350069,2.382611,events/second
1552430002,119,2.028834,2.175118,2.338647,2.378390,events/second
1552430012,139,2.024608,2.148234,2.327545,2.374209,events/second
1552430022,159,2.021629,2.109486,2.313501,2.368966,events/second
1552430032,179,2.019209,2.092678,2.303223,2.364889,events/second
1552430042,199,2.017325,2.077172,2.293228,2.360851,events/second
1552430052,219,2.015681,2.081316,2.286921,2.357972,events/second
1552430062,239,2.014444,2.070111,2.277569,2.354022,events/second
1552430072,259,2.013322,2.059347,2.268469,2.350111,events/second
1552430082,279,2.012329,2.051515,2.259722,2.346248,events/second
1552430092,299,2.011480,2.043607,2.251207,2.342422,events/second
1552430102,319,2.010743,2.022200,2.239721,2.337537,events/second
1552430112,339,2.010102,2.033504,2.235113,2.334909,events/second
1552430122,359,2.009512,2.013648,2.224154,2.330107,events/second
1552430132,378,2.003800,2.011553,2.216805,2.326459,events/second
1552430142,398,2.003487,2.009779,2.209698,2.322852,events/second
1552430152,418,2.003415,2.008278,2.202823,2.319284,events/second
1552430162,438,2.003268,2.007007,2.196174,2.315756,events/second
1552430172,459,2.007339,2.005931,2.189742,2.312267,events/second
1552430182,478,2.002942,2.005021,2.183522,2.308817,events/second
1552430192,499,2.006553,2.004250,2.177505,2.305405,events/second
1552430202,518,2.001950,1.987606,2.168380,2.300922,events/second
1552430212,538,2.001659,1.989509,2.162860,2.297597,events/second
1552430222,557,1.998980,1.991120,2.157521,2.294309,events/second
1552430232,577,1.998952,1.992483,2.152357,2.291057,events/second
1552430242,597,1.999033,1.993637,2.147362,2.287841,events/second
1552430252,618,2.002249,1.994614,2.142531,2.284660,events/second
1552430262,637,1.998948,1.995441,2.137858,2.281515,events/second
1552430272,657,1.999094,1.996141,2.133338,2.278404,events/second
1552430282,677,1.999035,1.996733,2.128967,2.275328,events/second
1552430292,697,1.999103,1.997235,2.124739,2.272286,events/second
1552430302,717,1.999199,1.997659,2.120650,2.269277,events/second
1552430312,737,1.999223,1.998019,2.116694,2.266301,events/second
1552430322,757,1.999045,1.998323,2.112869,2.263359,events/second
1552430332,777,1.999209,1.998580,2.109168,2.260449,events/second
1552430342,797,1.999290,1.998798,2.105589,2.257571,events/second
1552430352,817,1.999293,1.998983,2.102128,2.254725,events/second
1552430362,837,1.999320,1.999139,2.098780,2.251910,events/second
1552430372,856,1.996031,1.983280,2.092235,2.248019,events/second
1552430382,875,1.994594,1.956422,2.082710,2.243075,events/second
1552430392,891,1.985988,1.932408,2.073441,2.238179,events/second
1552430402,909,1.981925,1.912081,2.064477,2.233337,events/second
1552430412,928,1.980190,1.910866,2.059112,2.229657,events/second
1552430422,948,1.980559,1.909837,2.053923,2.226017,events/second
1552430432,968,1.981000,1.923679,2.052155,2.223520,events/second
1552430442,988,1.981304,1.935395,2.050445,2.221050,events/second
1552430452,1008,1.981752,1.945313,2.048791,2.218608,events/second
1552430462,1027,1.980172,1.937718,2.043886,2.215084,events/second
1552430472,1046,1.978652,1.931288,2.039142,2.211599,events/second
1552430482,1066,1.979045,1.941837,2.037858,2.209261,events/second
1552430492,1086,1.979430,1.950766,2.036617,2.206949,events/second
1552430502,1106,1.979805,1.958324,2.035417,2.204662,events/second
1552430512,1126,1.980152,1.964722,2.034256,2.202401,events/second
1552430522,1146,1.980456,1.970138,2.033133,2.200164,events/second
1552430532,1166,1.980830,1.974722,2.032046,2.197953,events/second
1552430542,1186,1.981143,1.978603,2.030996,2.195765,events/second
1552430552,1205,1.979820,1.981888,2.029980,2.193602,events/second
1552430562,1225,1.980142,1.969956,2.025746,2.190361,events/second
1552430572,1245,1.980458,1.974568,2.024902,2.188258,events/second
1552430582,1264,1.979197,1.962481,2.020780,2.185070,events/second
1552430592,1283,1.977981,1.952250,2.016793,2.181917,events/second
1552430602,1302,1.976790,1.943589,2.012936,2.178798,events/second
1552430612,1322,1.977145,1.952249,2.012512,2.176823,events/second
1552430622,1342,1.977479,1.959580,2.012102,2.174869,events/second
1552430632,1362,1.977808,1.965785,2.011705,2.172937,events/second
1552430642,1382,1.978121,1.971038,2.011322,2.171026,events/second
1552430652,1402,1.978427,1.975484,2.010950,2.169136,events/second
1552430662,1422,1.978733,1.979248,2.010591,2.167267,events/second
1552430672,1442,1.978986,1.982434,2.010244,2.165419,events/second
1552430682,1462,1.979307,1.985130,2.009908,2.163591,events/second
1552430692,1482,1.979580,1.987413,2.009584,2.161784,events/second
1552430702,1501,1.978536,1.989345,2.009269,2.159996,events/second
1552430712,1521,1.978813,1.976269,2.005714,2.157126,events/second
1552430722,1539,1.976516,1.963921,2.002221,2.154282,events/second
1552430732,1558,1.975552,1.954747,1.998897,2.151475,events/second
1552430742,1578,1.975803,1.946982,1.995683,2.148700,events/second
1552430752,1597,1.974913,1.939130,1.992518,2.145949,events/second
1552430762,1617,1.975225,1.948474,1.992764,2.144336,events/second
1552430772,1636,1.974311,1.956385,1.993001,2.142741,events/second
1552430782,1656,1.974618,1.948368,1.989979,2.140062,events/second
1552430792,1676,1.974920,1.956294,1.990308,2.138514,events/second
1552430802,1695,1.974005,1.963004,1.990626,2.136984,events/second
1552430812,1715,1.974348,1.953971,1.987682,2.134368,events/second
1552430822,1734,1.973503,1.945046,1.984780,2.131775,events/second
1552430832,1754,1.973795,1.953483,1.985279,2.130319,events/second
1552430842,1774,1.974089,1.960624,1.985762,2.128879,events/second
1552430852,1794,1.974372,1.966669,1.986228,2.127455,events/second
1552430862,1814,1.974650,1.971786,1.986680,2.126047,events/second
1552430872,1834,1.974923,1.976117,1.987117,2.124654,events/second
1552430882,1854,1.975194,1.979784,1.987539,2.123277,events/second
1552430892,1874,1.975453,1.982887,1.987947,2.121915,events/second
1552430902,1892,1.973623,1.954811,1.981786,2.118358,events/second
1552430912,1912,1.973898,1.961748,1.982383,2.117050,events/second
1552430922,1932,1.974160,1.967620,1.982960,2.115756,events/second
1552430932,1952,1.974421,1.972591,1.983519,2.114477,events/second
1552430942,1971,1.973676,1.960808,1.980754,2.112104,events/second
1552430952,1991,1.973928,1.966825,1.981385,2.110866,events/second
1552430962,2010,1.973191,1.957205,1.978744,2.108539,events/second
1552430972,2030,1.973454,1.963775,1.979441,2.107340,events/second
1552430982,2050,1.973730,1.969336,1.980115,2.106153,events/second
