t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552429952,487,56.162961,55.400000,55.400000,55.400000,events/second
1552429962,884,47.379917,53.743965,55.059129,55.285830,events/second
1552429972,1447,50.497863,53.307986,54.917504,55.235303,events/second
1552429982,2008,51.931988,53.916358,54.998726,55.259203,events/second
1552429992,2511,51.611080,53.395099,54.853317,55.207586,events/second
1552430002,3033,51.709480,52.903962,54.703358,55.153282,events/second
1552430012,3623,52.770669,53.876912,54.851049,55.198027,events/second
1552430022,4163,52.930949,54.118405,54.869374,55.200296,events/second
1552430032,4709,53.119752,54.332423,54.893436,55.204725,events/second
1552430042,5274,53.464077,54.395885,54.884143,55.198080,events/second
1552430052,5806,53.438430,54.350470,54.861059,55.186978,events/second
1552430062,6356,53.572370,54.391335,54.852610,55.180504,events/second
1552430072,6908,53.698895,54.399706,54.840695,55.172945,events/second
1552430082,7432,53.604294,54.289740,54.805812,55.157688,events/second
1552430092,7983,53.704439,54.307946,54.792562,55.149322,events/second
1552430102,8540,53.829827,54.519734,54.822230,55.155398,events/second
1552430112,9099,53.952410,54.761694,54.864093,55.165832,events/second
1552430122,9651,54.021642,54.842416,54.878301,55.167306,events/second
1552430132,10218,54.166171,54.979824,54.905486,55.173219,events/second
1552430142,10777,54.250106,55.191454,54.954208,55.186744,events/second
1552430152,11327,54.288670,55.279763,54.981718,55.193496,events/second
1552430162,11909,54.467818,55.474124,55.031794,55.207966,events/second
1552430172,12469,54.530438,55.791535,55.115607,55.234354,events/second
1552430182,13010,54.515152,55.579187,55.092202,55.225141,events/second
1552430192,13492,54.253299,55.105836,55.007192,55.195026,events/second
1552430202,13795,53.314453,51.896426,54.330296,54.965102,events/second
1552430212,14147,52.630799,49.086942,53.648026,54.727991,events/second
1552430222,14540,52.181618,47.274865,53.109342,54.534375,events/second
1552430232,14941,51.761393,46.217539,52.695221,54.379218,events/second
1552430242,15417,51.623231,45.666664,52.367075,54.250115,events/second
1552430252,15931,51.614576,46.565384,52.338785,54.219743,events/second
1552430262,16489,51.743539,47.807795,52.413299,54.223987,events/second
1552430272,17050,51.879051,48.993164,52.514684,54.238108,events/second
1552430282,17594,51.951265,50.190377,52.655119,54.266410,events/second
1552430292,18153,52.065557,50.756028,52.693144,54.261312,events/second
1552430302,18680,52.085107,51.605211,52.811309,54.283829,events/second
1552430312,19162,51.979772,51.044704,52.650653,54.213330,events/second
1552430322,19594,51.742767,50.224203,52.425406,54.120292,events/second
1552430332,19983,51.415941,49.013447,52.093701,53.989710,events/second
1552430342,20275,50.860209,45.971721,51.343157,53.715794,events/second
1552430352,20585,50.373837,43.864551,50.718492,53.479118,events/second
1552430362,20852,49.808606,41.290247,49.944159,53.187636,events/second
1552430372,21170,49.364459,39.754626,49.327603,52.943714,events/second
1552430382,21493,48.994049,38.257095,48.688724,52.688132,events/second
1552430392,21839,48.677880,37.549817,48.194384,52.477253,events/second
1552430402,22144,48.280456,36.699115,47.668769,52.253056,events/second
1552430412,22513,48.038802,36.680045,47.300482,52.078015,events/second
1552430422,22892,47.825903,36.836618,46.983118,51.918112,events/second
1552430432,23284,47.650417,36.953811,46.675503,51.759902,events/second
1552430442,23663,47.453025,37.482864,46.469768,51.634380,events/second
1552430452,24091,47.363474,37.699763,46.216328,51.491604,events/second
1552430462,24486,47.211772,37.788102,45.964505,51.348918,events/second
1552430472,24905,47.111212,38.787158,45.909908,51.271027,events/second
1552430482,25359,47.079365,39.893164,45.907562,51.210715,events/second
1552430492,25762,46.955858,39.960096,45.723915,51.090178,events/second
1552430502,26195,46.890577,40.230400,45.592132,50.986435,events/second
1552430512,26636,46.841322,40.817422,45.542914,50.910309,events/second
1552430522,27066,46.774001,41.194068,45.469191,50.826196,events/second
1552430532,27454,46.639524,40.983907,45.288742,50.706442,events/second
1552430542,27840,46.505059,40.992770,45.148414,50.599221,events/second
1552430552,28251,46.416494,40.558266,44.917749,50.461155,events/second
1552430562,28672,46.346629,40.538453,44.772454,50.351036,events/second
1552430572,29136,46.347475,40.947698,44.723553,50.273054,events/second
1552430582,29497,46.187004,41.594129,44.744145,50.219031,events/second
1552430592,29878,46.062443,39.990120,44.297137,50.007807,events/second
1552430602,30326,46.043094,41.101453,44.395118,49.977834,events/second
1552430612,30757,45.999284,41.020635,44.270535,49.874195,events/second
1552430622,31219,46.002163,42.085702,44.392529,49.853455,events/second
1552430632,31604,45.893283,41.507742,44.198174,49.727871,events/second
1552430642,32054,45.880366,41.791845,44.171733,49.657920,events/second
1552430652,32412,45.738064,41.757927,44.089853,49.569893,events/second
1552430662,32797,45.637472,40.327707,43.706888,49.380203,events/second
1552430672,33230,45.604510,40.839032,43.709011,49.318440,events/second
1552430682,33583,45.465837,40.725586,43.593317,49.217611,events/second
1552430692,34012,45.431486,40.364712,43.417650,49.096000,events/second
1552430702,34408,45.354745,40.673330,43.384124,49.021993,events/second
1552430712,34778,45.245986,40.133718,43.181111,48.891334,events/second
1552430722,35122,45.106673,39.453700,42.935878,48.745578,events/second
1552430732,35479,44.987539,39.135845,42.749036,48.618139,events/second
1552430742,35819,44.848728,38.333965,42.459012,48.455518,events/second
