t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554677353,12,1.231465,0.800000,0.800000,0.800000,events/second
1554677363,32,1.621129,0.968231,0.836035,0.812152,events/second
1554677373,52,1.748705,1.126626,0.874194,0.825277,events/second
1554677383,72,1.811792,1.260705,0.911103,0.838257,events/second
1554677393,92,1.849749,1.375479,0.946856,0.851100,events/second
1554677403,113,1.891549,1.472633,0.981436,0.863801,events/second
1554677413,131,1.878341,1.553593,1.014829,0.876356,events/second
1554677423,150,1.881168,1.591421,1.040570,0.886561,events/second
1554677433,171,1.905559,1.670137,1.075329,0.899973,events/second
1554677443,191,1.915022,1.738046,1.109004,0.913242,events/second
1554677453,211,1.922807,1.731566,1.128352,0.921932,events/second
1554677463,231,1.929219,1.802201,1.163430,0.936048,events/second
1554677473,249,1.919329,1.833845,1.190911,0.947810,events/second
1554677483,267,1.910799,1.815215,1.207683,0.956131,events/second
1554677493,287,1.916734,1.830149,1.230461,0.966570,events/second
1554677503,304,1.903144,1.825521,1.249133,0.975779,events/second
1554677513,326,1.920669,1.869576,1.277110,0.988210,events/second
1554677523,347,1.930646,1.906868,1.304169,1.000504,events/second
1554677533,367,1.934295,1.906453,1.323730,1.010446,events/second
1554677543,385,1.927551,1.904823,1.342595,1.020272,events/second
1554677553,408,1.945326,1.935426,1.367453,1.032206,events/second
1554677563,427,1.943268,1.944060,1.388136,1.042894,events/second
1554677573,445,1.937038,1.934100,1.404780,1.052349,events/second
1554677583,462,1.927147,1.912235,1.417683,1.060604,events/second
1554677593,480,1.922056,1.896283,1.430271,1.068780,events/second
1554677603,500,1.925052,1.882780,1.442447,1.076866,events/second
1554677613,519,1.924129,1.900776,1.460726,1.087066,events/second
1554677623,540,1.930429,1.901296,1.475154,1.096052,events/second
1554677633,559,1.929373,1.915170,1.492306,1.106034,events/second
1554677643,578,1.928388,1.912202,1.505644,1.114804,events/second
1554677653,598,1.930698,1.940393,1.525102,1.125687,events/second
1554677663,616,1.926584,1.902849,1.530809,1.132030,events/second
1554677673,634,1.922769,1.901772,1.542885,1.140513,events/second
1554677683,653,1.922091,1.902140,1.554620,1.148908,events/second
1554677693,672,1.921464,1.918442,1.569276,1.158318,events/second
1554677703,692,1.923648,1.900259,1.576840,1.165408,events/second
1554677713,712,1.925719,1.915571,1.590713,1.174630,events/second
1554677723,731,1.925044,1.928532,1.604131,1.183750,events/second
