t,value
1552609708,0.0
1552609718,0.005494505494505495
1552609728,0.0036900369003690036
1552609738,0.007389162561576354
1552609748,0.005607476635514018
1552609758,0.004347826086956522
1552609768,0.0033370411568409346
1552609778,0.002827521206409048
1552609788,0.002575107296137339
1552609798,0.0023166023166023165
1552609808,0.002688172043010753
1552609818,0.002421307506053269
1552609828,0.002205071664829107
1552609838,0.002109704641350211
1552609848,0.002039775624681285
1552609858,0.0023618327822390174
1552609868,0.0025052192066805845
1552609878,0.002827140549273021
1552609888,0.0027450980392156863
1552609898,0.0033707865168539327
1552609908,0.0031914893617021275
1552609918,0.003104518799586064
1552609928,0.003104518799586064
