t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552604193,274,29.527611,30.600000,30.600000,30.600000,events/second
1552604203,565,29.357524,30.262260,30.527875,30.575691,events/second
1552604213,868,29.682451,30.330100,30.533546,30.577067,events/second
1552604223,1180,30.025533,30.251277,30.509606,30.568493,events/second
1552604233,1487,30.185116,30.442340,30.542048,30.578783,events/second
1552604243,1796,30.316114,30.561212,30.563728,30.585660,events/second
1552604253,2104,30.385640,30.581879,30.571474,30.588028,events/second
1552604263,2404,30.330760,30.395325,30.529598,30.573774,events/second
1552604273,2690,30.142006,30.603927,30.568324,30.586259,events/second
1552604283,2968,29.907914,29.858747,30.406426,30.531273,events/second
1552604293,3270,29.935254,30.041622,30.426214,30.536489,events/second
1552604303,3593,30.133265,30.173390,30.439124,30.539474,events/second
1552604313,3895,30.129391,30.201786,30.437568,30.537903,events/second
1552604323,4161,29.884705,30.010897,30.390166,30.520879,events/second
1552604333,4443,29.771852,29.492376,30.266128,30.477579,events/second
1552604343,4740,29.762705,29.339389,30.208200,30.455724,events/second
1552604353,5057,29.881877,29.779823,30.273553,30.475004,events/second
1552604363,5328,29.726402,29.605740,30.221611,30.455351,events/second
1552604373,5602,29.603221,29.152624,30.105858,30.413822,events/second
1552604383,5872,29.472730,29.099768,30.063102,30.395996,events/second
1552604393,6156,29.421358,28.683378,29.940307,30.350802,events/second
1552604403,6408,29.227849,28.426875,29.846616,30.314817,events/second
1552604413,6686,29.166424,27.866248,29.681005,30.253862,events/second
1552604423,6956,29.074353,27.878479,29.628162,30.229949,events/second
1552604433,7238,29.040521,27.844047,29.564649,30.201960,events/second
1552604443,7468,28.807736,27.444548,29.427078,30.148784,events/second
1552604453,7686,28.547417,26.842833,29.235552,30.076367,events/second
1552604463,7920,28.363181,26.129425,29.002249,29.988302,events/second
1552604473,8167,28.236128,25.722564,28.821727,29.916593,events/second
1552604483,8435,28.188191,25.989031,28.775500,29.888829,events/second
