t,count
1552607215,223
1552607225,413
1552607235,572
1552607245,716
1552607255,854
1552607265,1005
1552607275,1191
1552607285,1434
1552607295,1626
1552607305,1765
1552607315,1941
1552607325,2097
1552607335,2294
1552607345,2518
1552607355,2637
1552607365,2777
1552607375,3003
1552607385,3120
1552607395,3305
1552607405,3476
1552607415,3649
1552607425,3786
1552607435,3983
1552607445,4140
1552607455,4325
1552607465,4543
1552607477,4579
1552607485,4584
1552607495,4595
1552607505,4606
1552607515,4616
1552607525,4628
1552607535,4641
1552607545,4709
1552607555,4730
1552607565,4744
1552607575,4759
1552607585,4775
1552607595,4790
1552607605,4805
1552607615,4818
1552607625,4831
1552607635,4843
1552607645,4853
