t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554662401,6,0.842680,0.800000,0.800000,0.800000,events/second
1554662411,20,1.168389,0.876120,0.816365,0.805522,events/second
1554662421,38,1.401464,1.003240,0.848667,0.816516,events/second
1554662431,58,1.562885,1.140270,0.879855,0.827384,events/second
1554662441,76,1.610777,1.302958,0.923135,0.842550,events/second
1554662451,99,1.733694,1.393975,0.955133,0.854232,events/second
1554662461,121,1.801724,1.517715,0.995944,0.869102,events/second
1554662471,142,1.841442,1.622458,1.035418,0.883808,events/second
1554662481,162,1.859855,1.695130,1.070292,0.897243,events/second
1554662491,184,1.894129,1.740655,1.100717,0.909422,events/second
1554662501,204,1.904747,1.779190,1.130144,0.921467,events/second
1554662511,224,1.912721,1.829080,1.161967,0.934492,events/second
1554662521,245,1.927635,1.886023,1.195998,0.948475,events/second
1554662531,265,1.931894,1.888808,1.219105,0.958992,events/second
1554662541,285,1.937462,1.921869,1.248012,0.971603,events/second
1554662551,304,1.935060,1.903160,1.266108,0.980757,events/second
1554662561,325,1.944113,1.934018,1.293473,0.993127,events/second
1554662571,344,1.942429,1.944147,1.316636,1.004252,events/second
1554662581,366,1.956190,1.954000,1.339094,1.015261,events/second
1554662591,384,1.947927,1.927801,1.354095,1.023920,events/second
1554662601,403,1.945932,1.922894,1.371965,1.033597,events/second
1554662611,422,1.943826,1.934731,1.392554,1.044276,events/second
1554662621,441,1.941754,1.928760,1.409163,1.053728,events/second
1554662631,464,1.957001,1.987670,1.438450,1.067508,events/second
