t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554662401,11,1.541270,1.400000,1.400000,1.400000,events/second
1554662411,30,1.750836,1.462686,1.413168,1.404426,events/second
1554662421,42,1.548041,1.470332,1.416097,1.405491,events/second
1554662431,54,1.454448,1.411562,1.405652,1.402106,events/second
1554662441,66,1.398339,1.396353,1.402270,1.400987,events/second
1554662451,78,1.365545,1.334227,1.389028,1.396551,events/second
1554662461,87,1.295135,1.295072,1.379416,1.393258,events/second
1554662471,104,1.348372,1.311181,1.380090,1.393333,events/second
1554662481,117,1.342974,1.323537,1.380689,1.393400,events/second
1554662491,127,1.307137,1.304572,1.374765,1.391263,events/second
1554662501,142,1.325649,1.303231,1.372286,1.390252,events/second
1554662511,158,1.348961,1.347512,1.379697,1.392563,events/second
1554662521,169,1.329502,1.339579,1.377057,1.391538,events/second
1554662531,179,1.304783,1.271456,1.361390,1.386103,events/second
1554662541,194,1.318686,1.291190,1.362656,1.386257,events/second
1554662551,206,1.311121,1.291903,1.360574,1.385301,events/second
1554662561,223,1.333828,1.339202,1.368424,1.387673,events/second
1554662571,238,1.343765,1.363248,1.372710,1.388911,events/second
1554662581,250,1.336078,1.367611,1.373550,1.389027,events/second
1554662591,259,1.313726,1.309898,1.361249,1.384723,events/second
1554662601,269,1.298794,1.247610,1.346155,1.379370,events/second
1554662611,281,1.294250,1.225589,1.338112,1.376286,events/second
1554662621,296,1.303214,1.269634,1.343501,1.377662,events/second
1554662631,304,1.282084,1.212249,1.328934,1.372381,events/second
