t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554663188,17,1.738632,1.800000,1.800000,1.800000,events/second
1554663198,27,1.364861,1.721323,1.783526,1.794466,events/second
1554663208,42,1.410317,1.642569,1.764450,1.787904,events/second
1554663218,52,1.307049,1.604052,1.752448,1.783611,events/second
1554663228,63,1.265577,1.512597,1.727834,1.774959,events/second
1554663238,76,1.271367,1.481878,1.713890,1.769720,events/second
1554663248,87,1.246868,1.407901,1.690486,1.761215,events/second
1554663258,103,1.291144,1.407966,1.681017,1.757230,events/second
1554663268,116,1.292087,1.389474,1.668444,1.752168,events/second
1554663278,129,1.292917,1.421793,1.666200,1.750487,events/second
1554663288,148,1.348246,1.436996,1.660888,1.747734,events/second
1554663298,162,1.352576,1.444750,1.655532,1.744988,events/second
1554663308,175,1.348493,1.452593,1.650405,1.742278,events/second
1554663318,184,1.316420,1.365842,1.625722,1.732962,events/second
1554663328,202,1.348710,1.419059,1.628239,1.732607,events/second
1554663338,211,1.320624,1.368160,1.610840,1.725607,events/second
1554663348,227,1.337082,1.358335,1.600676,1.720908,events/second
