t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554663188,7,0.715933,0.600000,0.600000,0.600000,events/second
1554663198,15,0.758269,0.630704,0.606557,0.602210,events/second
1554663208,22,0.738744,0.640703,0.609593,0.603287,events/second
1554663218,36,0.904885,0.713131,0.625752,0.608785,events/second
1554663228,47,0.944165,0.786596,0.644524,0.615312,events/second
1554663238,60,1.003716,0.866052,0.666040,0.622880,events/second
1554663248,75,1.074889,0.949301,0.690157,0.631473,events/second
1554663258,88,1.103116,1.018492,0.713428,0.639965,events/second
1554663268,102,1.136147,1.078339,0.735991,0.648369,events/second
1554663278,114,1.142580,1.113007,0.754509,0.655573,events/second
1554663288,128,1.166052,1.143632,0.772474,0.662703,events/second
1554663298,144,1.202291,1.184268,0.793102,0.670856,events/second
1554663308,158,1.217498,1.248090,0.819555,0.681122,events/second
1554663318,171,1.223414,1.256699,0.835333,0.687964,events/second
1554663328,185,1.235206,1.263985,0.850594,0.694730,events/second
1554663338,199,1.245519,1.284866,0.868606,0.702523,events/second
1554663348,215,1.266400,1.318532,0.889333,0.711337,events/second
