t,value
1553045336,0.0
1553045346,0.0
1553045356,0.0
1553045366,8.547008547008547E-4
1553045376,0.0013605442176870747
1553045386,0.0011299435028248588
1553045396,0.0012077294685990338
1553045406,0.002953586497890295
1553045416,0.003183520599250936
1553045426,0.003367003367003367
1553045436,0.00382262996941896
1553045446,0.0035014005602240898
1553045456,0.003359173126614987
1553045466,0.003237410071942446
1553045476,0.003131991051454139
1553045486,0.003039832285115304
1553045496,0.003057199211045365
1553045506,0.003165735567970205
1553045516,0.002998236331569665
