t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552324980,0,0.000000,0.000000,0.000000,0.000000,events/second
1552324990,0,0.000000,0.000000,0.000000,0.000000,events/second
1552325000,0,0.000000,0.000000,0.000000,0.000000,events/second
1552325010,0,0.000000,0.000000,0.000000,0.000000,events/second
1552325020,6,0.122412,0.000000,0.000000,0.000000,events/second
1552325030,19,0.321787,0.229638,0.049149,0.016571,events/second
1552325040,31,0.449169,0.378606,0.086878,0.029648,events/second
1552325050,44,0.556869,0.504705,0.123370,0.042580,events/second
1552325060,55,0.617786,0.595455,0.155361,0.054261,events/second
1552325070,68,0.686580,0.688263,0.189608,0.066921,events/second
1552325080,79,0.724619,0.765546,0.222678,0.079435,events/second
1552325090,93,0.781411,0.832242,0.254719,0.091816,events/second
1552325100,106,0.821630,0.934116,0.295516,0.107373,events/second
1552325110,119,0.855953,0.990925,0.328475,0.120554,events/second
1552325120,130,0.872426,1.023022,0.357047,0.132482,events/second
1552325130,141,0.886746,1.019488,0.378125,0.142068,events/second
1552325140,153,0.904139,1.061912,0.408320,0.154859,events/second
1552325150,165,0.921209,1.068399,0.431024,0.165306,events/second
1552325160,178,0.941357,1.104593,0.459539,0.177847,events/second
1552325170,189,0.949665,1.103249,0.480509,0.188033,events/second
1552325180,200,0.956898,1.118102,0.504097,0.199215,events/second
1552325190,212,0.967990,1.131953,0.526966,0.210279,events/second
1552325200,224,0.978097,1.127687,0.545779,0.220113,events/second
1552325210,239,0.999933,1.169492,0.573784,0.233151,events/second
1552325220,255,1.023855,1.219592,0.604122,0.247146,events/second
1552325230,268,1.034632,1.246009,0.630159,0.259878,events/second
1552325240,283,1.051880,1.284362,0.658649,0.273578,events/second
1552325250,297,1.064360,1.302115,0.682953,0.286025,events/second
1552325260,312,1.079425,1.331854,0.709712,0.299436,events/second
1552325270,327,1.093616,1.374298,0.738953,0.313812,events/second
1552325280,339,1.097057,1.362253,0.757319,0.324706,events/second
1552325290,350,1.097145,1.322631,0.768581,0.333276,events/second
1552325300,364,1.106355,1.321075,0.786085,0.343967,events/second
1552325310,378,1.115017,1.318479,0.802960,0.354534,events/second
1552325320,388,1.111720,1.299012,0.815922,0.363870,events/second
1552325330,398,1.108608,1.253108,0.821957,0.370899,events/second
1552325340,409,1.108376,1.214251,0.827794,0.377850,events/second
1552325350,419,1.105520,1.196072,0.836691,0.385827,events/second
1552325360,430,1.105377,1.181963,0.845350,0.393721,events/second
1552325370,441,1.105242,1.170019,0.853726,0.401528,events/second
1552325380,455,1.112448,1.190613,0.868384,0.411459,events/second
1552325390,467,1.114532,1.192054,0.879256,0.420172,events/second
1552325400,481,1.121192,1.207986,0.893022,0.429891,events/second
1552325410,495,1.127542,1.237464,0.909643,0.440610,events/second
1552325420,510,1.135840,1.278407,0.929024,0.452319,events/second
1552325430,525,1.143770,1.311787,0.947716,0.463893,events/second
1552325440,540,1.151368,1.340042,0.965794,0.475338,events/second
1552325450,555,1.158640,1.363959,0.983280,0.486657,events/second
1552325460,570,1.165623,1.384204,1.000193,0.497851,events/second
1552325470,583,1.168317,1.386629,1.013300,0.507819,events/second
1552325480,593,1.165012,1.341987,1.016115,0.514360,events/second
1552325490,604,1.163759,1.304198,1.018838,0.520828,events/second
1552325500,615,1.162555,1.272211,1.021472,0.527224,events/second
1552325510,627,1.163249,1.246413,1.024073,0.533556,events/second
1552325520,637,1.160275,1.223296,1.026535,0.539812,events/second
1552325530,650,1.162775,1.205007,1.028971,0.546005,events/second
1552325540,662,1.163429,1.202960,1.034523,0.553225,events/second
1552325550,674,1.164059,1.233209,1.046505,0.562582,events/second
1552325560,684,1.161275,1.197407,1.044981,0.567415,events/second
1552325570,695,1.160251,1.183093,1.046812,0.573303,events/second
1552325580,708,1.162546,1.170976,1.048583,0.579126,events/second
1552325590,721,1.164769,1.188866,1.056743,0.587082,events/second
1552325600,731,1.162149,1.189296,1.061385,0.593849,events/second
1552325610,741,1.159612,1.160236,1.059373,0.598336,events/second
1552325620,753,1.160233,1.135637,1.057426,0.602775,events/second
1552325630,763,1.157801,1.144239,1.062046,0.609368,events/second
1552325640,775,1.158432,1.122096,1.060012,0.613684,events/second
1552325650,786,1.157566,1.147489,1.067797,0.621258,events/second
1552325660,796,1.155280,1.124847,1.065575,0.625443,events/second
1552325670,806,1.153058,1.105681,1.063425,0.629582,events/second
1552325680,818,1.153725,1.089457,1.061346,0.633675,events/second
1552325690,828,1.151584,1.105149,1.065837,0.639926,events/second
1552325700,840,1.152252,1.104998,1.066984,0.645013,events/second
1552325710,851,1.151543,1.103591,1.068039,0.650037,events/second
1552325720,864,1.153526,1.150374,1.078977,0.658330,events/second
1552325730,874,1.151504,1.127289,1.076387,0.662106,events/second
1552325740,884,1.149532,1.107748,1.073883,0.665839,events/second
1552325750,898,1.152749,1.123189,1.078072,0.671748,events/second
1552325760,908,1.150812,1.133702,1.082015,0.677579,events/second
1552325770,918,1.148923,1.113176,1.079326,0.681141,events/second
1552325780,928,1.147084,1.095802,1.076726,0.684664,events/second
