t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1553095002,11,1.321318,1.200000,1.200000,1.200000,events/second
1553095012,30,1.635774,1.262686,1.213168,1.204426,events/second
1553095022,51,1.788748,1.406581,1.245520,1.215427,events/second
1553095032,70,1.826291,1.466978,1.263698,1.221886,events/second
1553095042,88,1.820848,1.532815,1.284532,1.229376,events/second
1553095052,107,1.834794,1.575112,1.301485,1.235687,events/second
1553095062,125,1.829757,1.641618,1.324440,1.244139,events/second
1553095072,146,1.863836,1.667211,1.340085,1.250287,events/second
1553095082,168,1.902335,1.779708,1.374833,1.262991,events/second
1553095092,186,1.891917,1.784102,1.388827,1.268931,events/second
1553095102,204,1.883409,1.786542,1.402307,1.274799,events/second
1553095112,223,1.884808,1.788608,1.415344,1.280602,events/second
1553095122,242,1.886061,1.819782,1.434457,1.288545,events/second
1553095132,262,1.894165,1.816745,1.446441,1.294196,events/second
1553095142,281,1.894671,1.859591,1.467840,1.303097,events/second
1553095152,300,1.895020,1.850443,1.478729,1.308588,events/second
1553095162,321,1.907198,1.857411,1.492513,1.315119,events/second
1553095172,342,1.917991,1.940708,1.522264,1.327107,events/second
1553095182,362,1.922361,1.949811,1.537926,1.334542,events/second
1553095192,381,1.921235,1.926812,1.546518,1.339685,events/second
1553095202,401,1.925021,1.907344,1.554828,1.344772,events/second
1553095212,421,1.928460,1.935002,1.572619,1.353107,events/second
