t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1553095002,14,1.681216,1.400000,1.400000,1.400000,events/second
1553095012,29,1.581058,1.413434,1.403196,1.401096,events/second
1553095022,45,1.578192,1.426084,1.406343,1.402186,events/second
1553095032,56,1.460953,1.450226,1.412582,1.404359,events/second
1553095042,70,1.448338,1.427803,1.408919,1.403209,events/second
1553095052,83,1.423202,1.394110,1.402124,1.400970,events/second
1553095062,93,1.361298,1.361753,1.395388,1.398737,events/second
1553095072,111,1.416987,1.350355,1.392179,1.397637,events/second
1553095082,121,1.370102,1.354141,1.392272,1.397644,events/second
1553095092,133,1.352793,1.346468,1.389274,1.396568,events/second
1553095102,149,1.375600,1.339974,1.386375,1.395504,events/second
1553095112,163,1.377661,1.362623,1.390018,1.396650,events/second
1553095122,173,1.348279,1.321666,1.380483,1.393369,events/second
1553095132,183,1.323005,1.269727,1.367900,1.389010,events/second
1553095142,203,1.368730,1.306996,1.372312,1.390246,events/second
1553095152,217,1.370714,1.365412,1.382973,1.393659,events/second
1553095162,233,1.384336,1.416138,1.393339,1.397041,events/second
1553095172,248,1.390808,1.444364,1.400114,1.399284,events/second
1553095182,259,1.375376,1.404293,1.393445,1.397069,events/second
1553095192,268,1.351406,1.340948,1.380491,1.392676,events/second
1553095202,278,1.334540,1.289885,1.368072,1.388343,events/second
1553095212,289,1.323800,1.263930,1.359420,1.385172,events/second
