t,count
1554840139,10
1554840149,20
1554840159,29
1554840169,38
1554840179,47
1554840189,57
1554840199,67
1554840209,77
1554840219,87
1554840229,97
1554840239,107
1554840249,117
1554840259,127
1554840269,137
1554840279,147
1554840289,156
1554840299,166
1554840309,176
1554840319,186
1554840329,196
1554840339,206
1554840349,216
1554840359,226
1554840369,236
1554840379,246
1554840389,256
1554840399,266
1554840409,276
1554840419,286
1554840429,296
1554840439,306
1554840449,316
1554840459,326
1554840469,335
1554840479,345
