t,count
1554840139,3
1554840149,9
1554840159,15
1554840169,21
1554840179,26
1554840189,32
1554840199,37
1554840209,43
1554840219,49
1554840229,54
1554840239,61
1554840249,66
1554840259,72
1554840269,81
1554840279,86
1554840289,92
1554840299,97
1554840309,102
1554840319,107
1554840329,112
1554840339,120
1554840349,125
1554840359,131
1554840369,136
1554840379,141
1554840389,147
1554840399,155
1554840409,162
1554840419,169
1554840429,174
1554840439,181
1554840449,190
1554840459,197
1554840469,205
1554840479,213
