t,count
1554840139,7
1554840149,12
1554840159,18
1554840169,24
1554840179,30
1554840189,35
1554840199,40
1554840209,46
1554840219,51
1554840229,58
1554840239,64
1554840249,71
1554840259,79
1554840269,84
1554840279,89
1554840289,94
1554840299,99
1554840309,105
1554840319,114
1554840329,123
1554840339,132
1554840349,142
1554840359,152
1554840369,162
1554840379,172
1554840389,182
1554840399,192
1554840409,202
1554840419,212
1554840429,222
1554840439,232
1554840449,242
1554840459,252
1554840469,262
1554840479,272
