t,count
1554840139,2
1554840149,9
1554840159,14
1554840169,19
1554840179,25
1554840189,30
1554840199,35
1554840209,42
1554840219,47
1554840229,52
1554840239,60
1554840249,65
1554840259,71
1554840269,79
1554840279,84
1554840289,90
1554840299,95
1554840309,100
1554840319,106
1554840329,112
1554840339,119
1554840349,125
1554840359,131
1554840369,136
1554840379,141
1554840389,148
1554840399,156
1554840409,163
1554840419,170
1554840429,176
1554840439,184
1554840449,193
1554840459,201
1554840469,211
1554840479,220
