t,count
1554840139,9
1554840149,19
1554840159,28
1554840169,37
1554840179,46
1554840189,56
1554840199,66
1554840209,76
1554840219,85
1554840229,95
1554840239,105
1554840249,115
1554840259,125
1554840269,135
1554840279,145
1554840289,155
1554840299,165
1554840309,175
1554840319,185
1554840329,195
1554840339,205
1554840349,215
1554840359,225
1554840369,235
1554840379,245
1554840389,255
1554840399,265
1554840409,275
1554840419,285
1554840429,295
1554840439,305
1554840449,315
1554840459,325
1554840469,335
1554840479,345
