t,count
1554840149,5
1554840159,15
1554840169,25
1554840179,35
1554840189,44
1554840199,54
1554840209,64
1554840219,73
1554840229,83
1554840239,93
1554840249,103
1554840259,113
1554840269,123
1554840279,133
1554840289,143
1554840299,153
1554840309,162
1554840319,172
1554840329,182
1554840339,192
1554840349,202
1554840359,212
1554840369,222
1554840379,232
1554840389,242
1554840399,252
1554840409,262
1554840419,272
1554840429,282
1554840439,292
1554840449,302
1554840459,312
1554840469,322
1554840479,332
