t,value
1552429903,0.9533678756476683
1552429913,0.9635284139100933
1552429923,0.9662731871838112
1552429933,0.9676334594367382
1552429943,0.9681101040617657
1552429953,0.9681475272422464
1552429963,0.9693706628379996
1552429973,0.9694496756643649
1552429983,0.9693251533742331
1552429993,0.9693928750627195
1552430003,0.9697522419820641
1552430013,0.9699122440451317
1552430023,0.9701761151819
1552430033,0.9702828499820981
1552430043,0.9702672605790645
1552430053,0.9703549060542798
1552430063,0.9701375245579568
1552430073,0.9701298701298702
1552430083,0.9701230228471002
1552430093,0.9701168614357262
1552430103,0.9701907790143084
1552430113,0.970257966616085
1552430123,0.9702467343976778
1552430133,0.9702364394993046
1552430143,0.9702269692923898
1552430153,0.9702824133504493
1552430163,0.9702719406674908
1552430173,0.9709177592371872
1552430183,0.971921749136939
1552430193,0.9724153272899171
1552430203,0.9721743810548977
1552430213,0.9720542231491136
1552430223,0.9719413549039434
1552430233,0.9718842001962709
1552430243,0.9718303145853193
1552430253,0.9718257645968489
1552430263,0.9716862037871957
1552430273,0.9716417910447761
1552430283,0.9715568862275449
1552430293,0.9715179316096747
1552430303,0.9714808787632221
1552430313,0.9714864381875223
1552430323,0.9714130561266049
1552430333,0.9713419257012889
1552430343,0.9713120830244626
1552430353,0.9712472806381436
1552430363,0.9712207239176721
1552430373,0.9711952744961779
1552430383,0.9712058813518941
1552430393,0.9711817484406791
1552430403,0.9711576193590582
1552430413,0.954554201411161
1552430423,0.9365324103209566
1552430433,0.9191785052501544
1552430443,0.9024286710530305
1552430453,0.8863311494937463
1552430463,0.8707469061759457
1552430473,0.8557258273195135
1552430483,0.8412142110172126
1552430493,0.8271865706900864
1552430503,0.8136190918782975
1552430513,0.800489497323902
1552430523,0.7877769249093459
1552430533,0.775461817044892
1552430543,0.7635258202714142
1552430553,0.7519516939945934
1552430563,0.7407232273960329
1552430573,0.7298251636791643
1552430583,0.719243130905488
1552430593,0.7089635787618208
1552430603,0.6989737206735398
1552430613,0.6892614807438456
1552430623,0.6798154450560746
1552430633,0.670624816926162
1552430643,0.661679375736422
1552430653,0.6529694390206445
1552430663,0.644485827504818
1552430673,0.636219832838118
1552430683,0.6281631877756907
1552430693,0.6203080385986119
1552430703,0.6126469195776126
1552430713,0.6051727293060328
1552430723,0.5978787087443
1552430733,0.5907584208332506
1552430743,0.583805731547047
1552430753,0.577014792268471
1552430763,0.5703800233801575
1552430773,0.5638960989750099
1552430783,0.5575579325977408
1552430793,0.5513606639373113
1552430803,0.5452996463970979
1552430813,0.5393704354759791
1552430823,0.5335687778992847
1552430833,0.5278906014437488
1552430843,0.5223320054053106
1552430853,0.5168892516628749
1552430863,0.5115587562950104
1552430873,0.5063370817100764
1552430883,0.5012124886329191
1552430893,0.4961988596578974
1552430903,0.49128453996236504
1552430913,0.4864666078258311
1552430923,0.48174225502573564
1552430933,0.477108781379244
1552430943,0.4725635895970277
1552430953,0.46809681833194405
1552430963,0.4637281480789006
1552430973,0.4594331758821895
1552430983,0.4552170322107002
1552430993,0.4510775666090752
1552431003,0.4470127061367937
1552431013,0.44302045190676076
1552431023,0.43909887580773654
1552431033,0.4352461173993156
1552431043,0.4314603809689484
1552431053,0.4277399327412262
