t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552429953,21,2.184256,2.400000,2.400000,2.400000,events/second
1552429963,41,2.091563,2.338593,2.386886,2.395580,events/second
1552429973,61,2.060727,2.286613,2.374203,2.391209,events/second
1552429983,81,2.045488,2.242612,2.361935,2.386886,events/second
1552429993,101,2.036326,2.205367,2.350069,2.382611,events/second
1552430003,121,2.030398,2.173839,2.338593,2.378384,events/second
1552430013,141,2.025877,2.147152,2.327492,2.374203,events/second
1552430023,161,2.022751,2.124561,2.316756,2.370068,events/second
1552430033,181,2.020249,2.105439,2.306371,2.365979,events/second
1552430043,201,2.018182,2.089252,2.296327,2.361935,events/second
1552430053,221,2.016591,2.075550,2.286613,2.357936,events/second
1552430063,241,2.015237,2.063952,2.277216,2.353981,events/second
1552430073,261,2.014023,2.054134,2.268128,2.350069,events/second
1552430083,281,2.013066,2.045824,2.259338,2.346201,events/second
1552430093,301,2.012121,2.038789,2.250836,2.342376,events/second
1552430103,321,2.011365,2.032834,2.242612,2.338593,events/second
1552430113,341,2.010609,2.027793,2.234658,2.334851,events/second
1552430123,361,2.010087,2.023527,2.226965,2.331151,events/second
1552430133,381,2.009520,2.019915,2.219525,2.327492,events/second
1552430143,401,2.009136,2.016858,2.212328,2.323874,events/second
1552430153,421,2.008680,2.014270,2.205367,2.320295,events/second
1552430163,441,2.008291,2.012079,2.198634,2.316756,events/second
1552430173,461,2.007808,2.010225,2.192122,2.313256,events/second
1552430183,481,2.007582,2.008655,2.185824,2.309794,events/second
1552430193,501,2.004994,2.007326,2.179732,2.306371,events/second
1552430203,520,2.003101,2.006202,2.173839,2.302986,events/second
1552430213,540,2.002585,1.990537,2.164889,2.298536,events/second
1552430223,560,2.002942,1.991990,2.159483,2.295238,events/second
1552430233,580,2.002852,1.993219,2.154255,2.291975,events/second
1552430243,600,2.002719,1.994260,2.149198,2.288749,events/second
1552430253,620,2.002375,1.995142,2.144307,2.285559,events/second
1552430263,640,2.002508,1.995887,2.139576,2.282403,events/second
1552430273,660,2.002470,1.996519,2.135000,2.279283,events/second
1552430283,680,2.002426,1.997053,2.130574,2.276197,events/second
1552430293,700,2.002333,1.997506,2.126293,2.273145,events/second
1552430303,720,2.002286,1.997889,2.122153,2.270127,events/second
1552430313,739,1.999455,1.982222,2.114842,2.266034,events/second
1552430323,759,1.999474,1.984951,2.111077,2.263094,events/second
1552430333,779,1.999553,1.987261,2.107436,2.260187,events/second
1552430343,799,1.999554,1.989217,2.103914,2.257312,events/second
1552430353,817,1.994687,1.958890,2.093896,2.252253,events/second
1552430363,837,1.994803,1.965201,2.090817,2.249466,events/second
1552430373,857,1.994936,1.970543,2.087840,2.246709,events/second
1552430383,877,1.994960,1.975066,2.084960,2.243983,events/second
1552430393,897,1.995085,1.978893,2.082175,2.241287,events/second
1552430403,917,1.995249,1.982134,2.079481,2.238621,events/second
1552430413,937,1.995369,1.984876,2.076875,2.235985,events/second
1552430423,957,1.995462,1.987198,2.074355,2.233377,events/second
1552430433,977,1.995553,1.989164,2.071917,2.230798,events/second
1552430443,997,1.995604,1.990827,2.069560,2.228248,events/second
1552430453,1017,1.995727,1.992235,2.067279,2.225726,events/second
1552430463,1036,1.993882,1.977436,2.061768,2.222124,events/second
1552430473,1056,1.993993,1.980900,2.059743,2.219669,events/second
1552430483,1076,1.994111,1.983832,2.057784,2.217242,events/second
1552430493,1096,1.994225,1.986314,2.055890,2.214842,events/second
