t,value
1552758635,0.0
1552758645,0.0
1552758655,0.0
1552758665,0.0
1552758675,0.0
1552758685,0.0
1552758695,0.0
1552758705,0.0
1552758715,0.0
1552758725,0.0
1552758735,0.0
1552758745,0.0
1552758755,0.0
1552758765,0.0
1552758775,0.0038910505836575876
1552758785,0.0036101083032490976
1552758795,0.00946372239747634
1552758805,0.008875739644970414
1552758815,0.008645533141210375
1552758825,0.008108108108108109
1552758835,0.007614213197969543
1552758845,0.007614213197969543
1552758855,0.007614213197969543
1552758865,0.007614213197969543
1552758875,0.007614213197969543
