t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552758615,12,1.435817,1.200000,1.200000,1.200000,events/second
1552758625,26,1.413843,1.245416,1.209808,1.203312,events/second
1552758635,39,1.364048,1.221174,1.206126,1.202161,events/second
1552758645,47,1.223826,1.230079,1.209067,1.203227,events/second
1552758655,56,1.154138,1.180045,1.198962,1.199879,events/second
1552758665,65,1.113576,1.122980,1.185937,1.195467,events/second
1552758675,76,1.110380,1.121370,1.183202,1.194421,events/second
1552758685,93,1.186434,1.150711,1.187113,1.195597,events/second
1552758695,118,1.335300,1.327787,1.223625,1.207803,events/second
1552758705,145,1.474096,1.537807,1.271999,1.224289,events/second
1552758715,180,1.660815,1.794263,1.335261,1.246125,events/second
1552758725,215,1.816441,2.055485,1.406202,1.271027,events/second
1552758735,253,1.970789,2.292597,1.478123,1.296761,events/second
1552758745,288,2.081329,2.524011,1.554243,1.324421,events/second
1552758755,323,2.174889,2.659770,1.614809,1.347361,events/second
1552758765,356,2.247713,2.789400,1.676640,1.371150,events/second
1552758775,392,2.328259,2.897850,1.736390,1.394670,events/second
1552758785,427,2.393685,2.956391,1.787515,1.415708,events/second
1552758795,467,2.478640,3.131317,1.863300,1.445365,events/second
1552758805,507,2.552011,3.248684,1.930043,1.472485,events/second
1552758815,547,2.623310,3.397286,2.004571,1.502635,events/second
1552758825,587,2.687572,3.473822,2.066683,1.529122,events/second
1552758835,628,2.749007,3.539888,2.126813,1.555322,events/second
1552758845,672,2.816448,3.626515,2.191529,1.583443,events/second
1552758855,690,2.777196,3.597503,2.234016,1.604574,events/second
1552758865,715,2.766132,3.253105,2.203751,1.601249,events/second
