t,count
1554841180,5
1554841190,10
1554841200,15
1554841210,20
1554841220,25
1554841230,30
1554841240,35
1554841250,40
1554841260,45
1554841270,50
1554841280,55
1554841290,60
1554841300,65
1554841310,70
1554841320,77
1554841330,83
1554841340,91
1554841350,100
1554841360,109
1554841370,119
1554841380,128
1554841390,138
1554841400,148
1554841410,158
1554841420,168
1554841430,178
1554841440,188
1554841450,198
1554841460,208
1554841470,218
1554841480,228
1554841490,238
1554841500,248
1554841510,258
1554841520,268
1554841530,278
1554841540,288
