t,count
1554841180,5
1554841190,10
1554841200,15
1554841210,20
1554841220,25
1554841230,30
1554841240,35
1554841250,40
1554841260,45
1554841270,50
1554841280,55
1554841290,60
1554841300,65
1554841310,70
1554841320,75
1554841330,80
1554841340,85
1554841350,90
1554841360,95
1554841370,100
1554841380,105
1554841390,110
1554841400,115
1554841410,120
1554841420,125
1554841430,131
1554841440,139
1554841450,148
1554841460,157
1554841470,167
1554841480,177
1554841490,186
1554841500,196
1554841510,206
1554841520,216
1554841530,226
1554841540,236
