t,count
1554841170,2
1554841180,9
1554841190,14
1554841200,20
1554841210,26
1554841220,32
1554841230,37
1554841240,42
1554841250,48
1554841260,53
1554841270,60
1554841280,65
1554841290,72
1554841300,79
1554841310,84
1554841320,90
1554841330,95
1554841340,100
1554841350,105
1554841360,112
1554841370,118
1554841380,125
1554841390,130
1554841400,135
1554841410,140
1554841420,146
1554841430,156
1554841440,166
1554841450,176
1554841460,186
1554841470,196
1554841480,206
1554841490,216
1554841500,226
1554841510,236
1554841520,246
1554841530,256
1554841540,266
