t,count
1554677352,108
1554677362,245
1554677372,421
1554677382,568
1554677392,742
1554677402,922
1554677412,1144
1554677422,1279
1554677432,1445
1554677442,1582
1554677452,1723
1554677462,1855
1554677472,2035
1554677482,2235
1554677492,2341
1554677502,2512
1554677512,2599
1554677522,2710
1554677532,2881
1554677542,3046
1554677552,3223
1554677562,3382
1554677572,3499
1554677582,3689
1554677592,3868
1554677602,4030
1554677612,4234
1554677622,4412
1554677632,4587
1554677642,4771
1554677652,4948
1554677662,5118
1554677672,5303
1554677682,5460
1554677692,5645
1554677702,5878
1554677712,6061
1554677722,6252
