t,count
1554677352,15
1554677362,27
1554677372,41
1554677382,52
1554677392,65
1554677402,78
1554677412,89
1554677422,105
1554677432,116
1554677442,130
1554677452,144
1554677462,158
1554677472,171
1554677482,182
1554677492,198
1554677502,209
1554677512,225
1554677522,238
1554677532,250
1554677542,261
1554677552,272
1554677562,285
1554677572,301
1554677582,312
1554677592,324
1554677602,337
1554677612,349
1554677622,359
1554677632,372
1554677642,385
1554677652,396
1554677662,409
1554677672,420
1554677682,433
1554677692,444
1554677702,454
1554677712,466
1554677722,478
