t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848307,9,19.416868,0.000000,0.000000,0.000000,events/second
1554848317,186,17.739949,14.679734,14.299171,14.233241,events/second
1554848327,358,17.421149,15.100567,14.408833,14.271342,events/second
1554848337,493,16.146718,14.917546,14.394829,14.268276,events/second
1554848347,637,15.738499,14.899500,14.408112,14.274151,events/second
1554848357,810,16.030849,15.232842,14.496172,14.305354,events/second
1554848367,933,15.425992,14.662979,14.398082,14.274372,events/second
1554848377,1059,15.021250,14.358447,14.347521,14.259023,events/second
1554848387,1223,15.182236,14.533057,14.385277,14.272732,events/second
1554848397,1375,15.188037,14.860617,14.463566,14.300559,events/second
1554848407,1564,15.548202,15.286907,14.564014,14.336013,events/second
1554848417,1728,15.635940,15.459066,14.624259,14.358825,events/second
1554848427,1907,15.826431,15.843383,14.732061,14.398000,events/second
1554848437,2115,16.206361,16.815404,14.976725,14.484190,events/second
1554848447,2239,15.926717,16.111339,14.888507,14.460004,events/second
1554848457,2423,16.100709,16.282304,14.964451,14.490298,events/second
1554848467,2573,16.032946,16.151969,14.978948,14.500375,events/second
1554848477,2713,15.910408,15.787063,14.940134,14.492617,events/second
1554848487,2856,15.823907,15.511437,14.909258,14.487168,events/second
1554848497,3027,15.890160,15.816079,14.994165,14.520455,events/second
1554848507,3211,16.014389,16.160949,15.095741,14.559980,events/second
1554848517,3307,15.711734,15.256711,14.938326,14.512888,events/second
