t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848307,1,2.439425,0.000000,0.000000,0.000000,events/second
1554848317,9,0.862777,0.815991,0.803306,0.801108,events/second
1554848327,19,0.926980,0.829527,0.806503,0.802204,events/second
1554848337,43,1.410784,1.091729,0.862268,0.820991,events/second
1554848347,83,2.053386,1.494064,0.955382,0.852813,events/second
1554848357,124,2.456679,1.894762,1.058502,0.888696,events/second
1554848367,165,2.730458,2.230110,1.158078,0.924164,events/second
1554848377,208,2.952566,2.547237,1.261055,0.961463,events/second
1554848387,259,3.217320,2.910347,1.380436,1.004991,events/second
1554848397,312,3.448320,3.292554,1.512213,1.053554,events/second
1554848407,376,3.739898,3.751055,1.669039,1.111510,events/second
1554848417,437,3.956121,4.125735,1.817527,1.167730,events/second
1554848427,502,4.167989,4.505580,1.974315,1.227754,events/second
1554848437,574,4.400105,4.875085,2.135880,1.290440,events/second
1554848447,641,4.561351,5.201298,2.295345,1.353528,events/second
1554848457,711,4.726218,5.494701,2.452942,1.417034,events/second
1554848467,781,4.868205,5.711080,2.598761,1.477621,events/second
1554848477,849,4.980511,5.896797,2.739909,1.537552,events/second
1554848487,920,5.098831,6.048889,2.876211,1.596796,events/second
1554848497,991,5.203674,6.212172,3.014765,1.657613,events/second
1554848507,1061,5.292977,6.333118,3.145417,1.716644,events/second
1554848517,1128,5.360551,6.406071,3.265283,1.772820,events/second
