t,value
1554848307,0.0
1554848317,0.0
1554848327,0.0
1554848337,0.0020955574182732607
1554848347,0.0026791694574681848
1554848357,0.002788622420524261
1554848367,0.003105590062111801
1554848377,0.003133486526007938
1554848387,0.0040839056989047705
1554848397,0.004509771170870219
1554848407,0.004250797024442083
1554848417,0.004035063308751913
1554848427,0.0038525748041607806
1554848437,0.003576964349588649
1554848447,0.0033381551129409146
1554848457,0.003129237509126943
1554848467,0.003141258466673211
1554848477,0.0030592379716325208
1554848487,0.0029858610696408185
1554848497,0.003003253524651706
1554848507,0.0029395407960594263
1554848517,0.0029574581026768788
