t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552758607,24,2.755118,2.400000,2.400000,2.400000,events/second
1552758617,57,3.080077,2.540084,2.429587,2.409954,events/second
1552758627,96,3.363157,2.685531,2.464598,2.421989,events/second
1552758637,132,3.430989,2.916751,2.521436,2.441629,events/second
1552758647,163,3.364318,2.930810,2.537180,2.447805,events/second
1552758657,182,3.113069,2.905614,2.545578,2.451672,events/second
1552758667,226,3.297098,2.913063,2.557552,2.456666,events/second
1552758677,267,3.403260,3.156047,2.621206,2.479241,events/second
1552758687,306,3.458504,3.269618,2.663103,2.494937,events/second
1552758697,363,3.684335,3.540378,2.739934,2.522641,events/second
1552758707,390,3.596006,3.540581,2.767748,2.534503,events/second
1552758717,414,3.494856,3.442879,2.772111,2.538545,events/second
1552758727,451,3.509787,3.284057,2.759966,2.537020,events/second
1552758737,497,3.589553,3.468809,2.816929,2.558701,events/second
1552758747,522,3.515815,3.453131,2.835826,2.567972,events/second
1552758757,552,3.483300,3.381010,2.841099,2.572734,events/second
1552758767,593,3.520372,3.449168,2.872699,2.586313,events/second
1552758777,632,3.541679,3.536288,2.909766,2.601946,events/second
1552758787,650,3.449012,3.463556,2.915757,2.607422,events/second
1552758797,650,3.275438,2.931837,2.820167,2.578611,events/second
1552758807,691,3.313590,2.920548,2.819888,2.581100,events/second
1552758817,738,3.376966,3.099697,2.861773,2.597874,events/second
1552758827,784,3.431892,3.419575,2.938320,2.626614,events/second
1552758837,833,3.492518,3.584801,2.989491,2.647311,events/second
1552758847,884,3.556762,3.757922,3.045650,2.670002,events/second
1552758857,925,3.578592,3.943489,3.109503,2.695723,events/second
1552758867,966,3.596874,3.952165,3.138697,2.710135,events/second
1552758877,1006,3.611183,3.944796,3.163682,2.723285,events/second
1552758887,1040,3.604958,3.889306,3.177877,2.732960,events/second
1552758897,1086,3.637422,3.954273,3.214747,2.750285,events/second
1552758907,1124,3.642602,4.005431,3.250244,2.767399,events/second
