t,value
1552760196,0.48928571428571427
1552760206,0.49482758620689654
1552760216,0.4965909090909091
1552760226,0.49703389830508476
1552760236,0.497972972972973
1552760246,0.49803370786516854
1552760256,0.4983173076923077
1552760266,0.49873949579831933
1552760276,0.49850746268656715
1552760286,0.49848993288590604
1552760296,0.49878048780487805
1552760306,0.49874301675977656
1552760316,0.498840206185567
1552760326,0.4988038277511962
1552760336,0.49899553571428573
1552760346,0.4989539748953975
1552760356,0.49901574803149606
1552760366,0.49897769516728624
1552760376,0.4990316901408451
1552760386,0.49899665551839467
1552760396,0.49904458598726115
1552760406,0.4990881458966565
1552760416,0.4991279069767442
1552760426,0.4991643454038997
1552760436,0.49919786096256685
1552760446,0.49922879177377893
1552760456,0.49925742574257426
1552760466,0.4992243436754177
1552760476,0.4992511520737327
1552760486,0.49927616926503343
1552760496,0.49929956896551725
1552760506,0.499321503131524
1552760516,0.4992914979757085
