t,count
1554674942,6
1554674952,16
1554674962,25
1554674972,34
1554674982,44
1554674992,54
1554675002,64
1554675012,73
1554675022,83
1554675032,91
1554675042,101
1554675052,111
1554675062,121
1554675072,131
1554675082,141
1554675092,151
1554675102,160
1554675112,169
1554675122,178
1554675132,185
1554675142,194
1554675152,203
1554675162,213
1554675172,222
1554675182,231
1554675192,240
1554675202,250
1554675212,259
1554675222,268
1554675232,278
1554675242,288
1554675252,298
1554675262,307
1554675272,317
1554675282,326
1554675670,9
1554675680,18
1554675690,28
1554675700,37
1554675710,47
1554675720,57
1554675730,67
1554675740,77
1554675750,87
1554675760,96
1554675770,106
1554675780,115
1554675790,125
1554675800,135
1554675810,145
1554675820,155
1554675830,165
1554675840,173
1554675850,183
1554675860,193
1554675870,203
1554675880,212
1554675890,222
1554675900,232
1554675910,241
1554675920,250
1554675930,260
1554675940,269
