t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554841166,5,2.370897,0.000000,0.000000,0.000000,events/second
1554841176,32,2.633491,2.479956,2.416529,2.405540,events/second
1554841186,74,3.341552,2.586012,2.439400,2.413266,events/second
1554841196,126,3.923934,3.012896,2.536241,2.446244,events/second
1554841206,171,4.061187,3.267422,2.606987,2.471125,events/second
1554841216,214,4.104928,3.418910,2.662190,2.491300,events/second
1554841226,269,4.331047,3.708331,2.748695,2.522338,events/second
1554841236,310,4.299558,3.761427,2.792695,2.539737,events/second
1554841246,353,4.299075,3.917031,2.858339,2.564693,events/second
1554841256,401,4.353832,4.005240,2.909481,2.585040,events/second
1554841266,430,4.211467,3.962225,2.938184,2.598410,events/second
1554841276,479,4.273056,3.978253,2.973432,2.613946,events/second
1554841286,509,4.168600,3.948330,3.000421,2.627039,events/second
1554841296,519,3.928838,3.495708,2.934839,2.609061,events/second
1554841306,574,4.038577,3.666515,2.989484,2.631066,events/second
1554841316,612,4.023721,3.643518,3.008953,2.641711,events/second
1554841326,663,4.089731,4.031501,3.110754,2.679976,events/second
1554841336,729,4.235472,4.281244,3.192743,2.712284,events/second
1554841346,787,4.321818,4.526556,3.281361,2.747492,events/second
1554841356,836,4.351914,4.675359,3.354070,2.777903,events/second
1554841366,856,4.235437,4.228824,3.302903,2.767073,events/second
1554841376,909,4.285664,4.358721,3.359032,2.791801,events/second
1554841386,926,4.169297,4.102159,3.337344,2.790778,events/second
1554841396,981,4.226521,4.147883,3.372182,2.808559,events/second
1554841406,1045,4.316060,4.489788,3.471282,2.848224,events/second
1554841416,1082,4.291845,4.508635,3.510990,2.868621,events/second
1554841426,1103,4.208189,4.130555,3.464378,2.860089,events/second
1554841436,1112,4.086604,3.649957,3.383586,2.839535,events/second
1554841446,1122,3.977166,3.243140,3.305442,2.819209,events/second
1554841456,1131,3.871819,2.884065,3.226610,2.798006,events/second
1554841466,1140,3.773602,2.578835,3.150307,2.777030,events/second
1554841476,1149,3.681512,2.321743,3.076561,2.756293,events/second
1554841486,1159,3.597844,2.118831,3.008483,2.736887,events/second
1554841496,1168,3.516903,1.932357,2.939386,2.716593,events/second
1554841506,1178,3.443237,1.773232,2.872500,2.696517,events/second
1554841516,1187,3.371045,1.654527,2.811112,2.677771,events/second
1554841526,1197,3.305593,1.538054,2.748431,2.658125,events/second
1554841536,1205,3.238312,1.455453,2.691110,2.639803,events/second
