t,count
1554841186,6
1554841196,16
1554841206,25
1554841216,35
1554841226,44
1554841236,54
1554841246,64
1554841256,74
1554841266,84
1554841276,93
1554841286,103
1554841296,113
1554841306,123
1554841316,133
1554841326,143
1554841336,153
1554841346,163
1554841356,173
1554841366,183
1554841376,193
1554841386,203
1554841396,213
1554841406,223
1554841416,233
1554841426,243
1554841436,253
1554841446,263
1554841456,273
1554841466,283
1554841476,293
1554841486,303
1554841496,313
1554841506,323
1554841516,333
1554841526,343
1554841536,353
