t,count
1554841176,10
1554841186,19
1554841196,29
1554841206,39
1554841216,49
1554841226,59
1554841236,69
1554841246,79
1554841256,89
1554841266,99
1554841276,109
1554841286,119
1554841296,129
1554841306,139
1554841316,149
1554841326,159
1554841336,169
1554841346,179
1554841356,189
1554841366,199
1554841376,209
1554841386,219
1554841396,229
1554841406,238
1554841416,248
1554841426,258
1554841436,268
1554841446,278
1554841456,288
1554841466,298
1554841476,308
1554841486,318
1554841496,328
1554841506,338
1554841516,348
1554841526,358
1554841536,368
