t,count
1554841166,1
1554841176,10
1554841186,32
1554841196,63
1554841206,87
1554841216,107
1554841226,137
1554841236,157
1554841246,171
1554841256,189
1554841266,216
1554841276,226
1554841286,235
1554841296,267
1554841306,278
1554841316,308
1554841326,378
1554841336,486
1554841346,604
1554841356,733
1554841366,815
1554841376,896
1554841386,1026
1554841396,1071
1554841406,1104
1554841416,1137
1554841426,1175
1554841436,1376
1554841446,1376
1554841456,1376
1554841466,1601
1554841476,1601
1554841486,1601
1554841496,1601
1554841506,1601
1554841516,1601
1554841526,1601
1554841536,1601
