t,count
1554841176,4
1554841186,9
1554841196,14
1554841206,19
1554841216,24
1554841226,29
1554841236,34
1554841246,39
1554841256,44
1554841266,49
1554841276,54
1554841286,59
1554841296,64
1554841306,69
1554841316,75
1554841326,82
1554841336,90
1554841346,99
1554841356,109
1554841366,119
1554841376,129
1554841386,138
1554841396,148
1554841406,158
1554841416,168
1554841426,178
1554841436,188
1554841446,198
1554841456,208
1554841466,218
1554841476,228
1554841486,238
1554841496,248
1554841506,258
1554841516,268
1554841526,277
1554841536,287
